race_eth_code,median_income,affordability_ratio,ave_fam_size
1,55750.0,0.1450302,3.41
1,46629.0,0.1733993,3.41
1,20219.0,0.4788093,4.33
1,19103.0,0.5067815,4.33
1,11484.0,0.7030793,3.47
1,32750.0,0.2465393,3.47
1,13907.0,0.5805826,3.47
1,17320.0,0.4661757,3.47
2,26745.0,0.3018943,3.47
1,35391.0,0.2281417,3.47
1,19550.0,0.4130006,3.47
1,13633.0,0.4293601,2.51
2,50192.0,0.1166215,2.51
1,18984.0,0.3083368,2.51
2,119342.0,0.0495468,2.53
1,66000.0,0.0895911,2.53
2,35294.0,0.1917327,2.73
1,33594.0,0.2014351,2.73
1,8043.0,1.0618538,3.93
1,9348.0,0.9136169,3.93
1,19180.0,0.4953929,4.21
1,18472.0,0.5143804,4.21
1,39709.0,0.2392816,4.21
2,36694.0,0.2589425,4.21
1,37733.0,0.2518123,4.21
1,68350.0,0.1454739,4.13
1,68350.0,0.1454739,4.13
1,37014.0,0.2018035,3.25
1,16343.0,0.4570493,3.25
1,26563.0,0.2812015,3.25
2,67725.0,0.1102924,3.25
1,35764.0,0.2088568,3.25
2,14125.0,0.4883671,3.1
1,14125.0,0.4883671,3.1
1,11094.0,0.6516961,3.26
2,72813.0,0.0992943,3.26
1,12188.0,0.5931996,3.26
1,25058.0,0.2076998,2.49
1,19792.0,0.3328059,3.17
1,52857.0,0.1246173,3.17
1,18516.0,0.3557407,3.17
2,41923.0,0.1571189,3.17
1,9813.0,0.6712417,3.17
1,27743.0,0.2374255,3.17
1,22960.0,0.339369,3.57
1,23816.0,0.3271714,3.57
1,8321.0,0.9364155,3.57
2,16302.0,0.4779728,3.57
1,16354.0,0.4764531,3.57
2,3804.0,1.656932,3.19
1,4130.0,1.5261427,3.19
1,30268.0,0.260807,3.68
1,22500.0,0.3508492,3.68
1,15978.0,0.494061,3.68
2,19276.0,0.4095303,3.68
1,20084.0,0.3930545,3.68
1,27688.0,0.2730916,3.38
1,14434.0,0.5238576,3.38
1,14788.0,0.5113173,3.38
2,37645.0,0.1727559,2.8
1,38750.0,0.1678295,2.8
2,35341.0,0.1345747,2.17
1,29219.0,0.1627709,2.17
1,38258.0,0.1762778,2.94
2,38269.0,0.1762271,2.94
1,37826.0,0.178291,2.94
1,64398.0,0.1018566,2.94
1,37741.0,0.1737994,2.94
2,28429.0,0.2307278,2.94
1,52656.0,0.1245701,2.94
1,30450.0,0.2154142,2.94
1,12500.0,0.5460104,3.27
1,43199.0,0.1579928,3.27
2,12473.0,0.5471923,3.27
1,15117.0,0.4514871,3.27
2,23654.0,0.2633614,2.68
1,23654.0,0.2633614,2.68
1,13393.0,0.6263965,3.84
2,26010.0,0.3225424,3.84
1,14330.0,0.5854381,3.84
1,33426.0,0.1873595,2.8
2,32292.0,0.193939,2.8
1,31042.0,0.2017486,2.8
1,18681.0,0.4273836,3.53
2,26792.0,0.2979977,3.53
1,25208.0,0.316723,3.53
1,49223.0,0.1332123,2.9
1,14271.0,0.4594709,2.9
1,25357.0,0.2585917,2.9
2,50946.0,0.128707,2.9
1,44054.0,0.1488425,2.9
1,20974.0,0.4278523,4.23
1,20699.0,0.4335366,4.23
1,15568.0,0.3920696,2.55
1,43636.0,0.1585224,3.16
1,19840.0,0.3486533,3.16
2,23841.0,0.2901423,3.16
1,35000.0,0.1976366,3.16
1,23286.0,0.2970575,3.16
1,83659.0,0.0891386,3.25
1,53750.0,0.1387394,3.25
1,22102.0,0.3374014,3.25
2,32339.0,0.230596,3.25
1,35324.0,0.2111099,3.25
2,47708.0,0.1202993,2.4
1,47708.0,0.1202993,2.4
1,73306.0,0.0906913,2.86
1,33900.0,0.1961126,2.86
2,68889.0,0.0965062,2.86
1,34550.0,0.1924231,2.86
1,13984.0,0.5133826,3.2
1,22964.0,0.3126259,3.2
2,24051.0,0.2984966,3.2
1,45441.0,0.1579882,3.2
1,23350.0,0.3074579,3.2
1,6685.0,1.1582804,3.65
1,6685.0,1.1582804,3.65
1,19706.0,0.3184048,2.88
2,22847.0,0.2746305,2.88
1,22844.0,0.2746666,2.88
1,10893.0,0.7362601,3.46
1,26583.0,0.3016996,3.46
1,25748.0,0.3114837,3.46
1,20028.0,0.4004434,3.46
1,48698.0,0.1646902,3.46
2,40201.0,0.1994995,3.46
1,38841.0,0.2064849,3.46
1,62019.0,0.1293165,3.46
1,24600.0,0.3260196,3.46
2,90224.0,0.0722494,2.8
1,69079.0,0.0943648,2.8
1,23438.0,0.2890832,2.86
2,39214.0,0.1727835,2.86
1,39456.0,0.1717238,2.86
2,85192.0,0.0694351,2.57
1,80982.0,0.0730448,2.57
1,8952.0,0.8929986,3.44
1,39401.0,0.2028914,3.44
1,22789.0,0.3507887,3.44
1,19267.0,0.4149127,3.44
1,26528.0,0.3013466,3.44
2,41857.0,0.1909865,3.44
1,30929.0,0.2584669,3.44
1,30852.0,0.259112,3.44
1,22745.0,0.3514673,3.44
1,22618.0,0.3831842,3.91
2,27763.0,0.312173,3.91
1,17963.0,0.482484,3.91
1,63882.0,0.0903262,2.45
2,72778.0,0.0792852,2.45
1,70000.0,0.0824317,2.45
2,51705.0,0.116675,2.68
1,51364.0,0.1174496,2.68
1,16768.0,0.3836163,2.71
2,21908.0,0.2936132,2.71
1,30469.0,0.2111155,2.71
2,105114.0,0.0569119,2.5
1,105114.0,0.0569119,2.5
1,33750.0,0.2666473,4.04
1,38214.0,0.2354987,4.04
2,16691.0,0.4661458,3.24
1,17243.0,0.4512231,3.24
2,26250.0,0.2973234,3.25
1,26250.0,0.2973234,3.25
1,6944.0,1.0177991,3.34
2,6823.0,1.1552388,3.25
1,17656.0,0.4464315,3.25
1,19207.0,0.4903146,4.06
1,20362.0,0.4625023,4.06
2,11765.0,0.8004651,4.06
1,19886.0,0.473573,4.06
1,56413.0,0.1361838,3.31
2,31204.0,0.2462037,3.31
1,33472.0,0.2295214,3.31
1,38289.0,0.2396216,4.18
1,17820.0,0.5148636,4.18
2,39973.0,0.2295267,4.18
1,20768.0,0.4417792,4.18
2,18149.0,0.3778457,2.99
1,18846.0,0.3638715,2.99
1,6786.0,1.1469441,3.54
1,6786.0,1.1469441,3.54
2,70052.0,0.0951498,2.71
1,62188.0,0.107182,2.71
1,48625.0,0.1341492,2.66
2,76127.0,0.0856858,2.66
1,75635.0,0.0862432,2.66
1,27656.0,0.3370967,4.41
1,27760.0,0.2525945,3.17
1,42984.0,0.163131,3.17
1,23828.0,0.2942767,3.17
2,29436.0,0.2382125,3.17
1,22250.0,0.3151472,3.17
1,29524.0,0.2375025,3.17
2,23542.0,0.4254606,4.27
1,11667.0,0.8585064,4.27
1,14591.0,0.4233457,2.87
2,12813.0,0.4820914,2.87
1,14190.0,0.4353091,2.87
1,15521.0,0.477958,3.4
1,14286.0,0.5192766,3.4
2,39583.0,0.1874134,3.4
1,112228.0,0.066101,3.4
1,25352.0,0.2926154,3.4
2,102538.0,0.0608467,2.52
1,102538.0,0.0608467,2.52
2,35554.0,0.1591571,2.7
1,35750.0,0.1582845,2.7
1,34438.0,0.1912934,2.85
1,80197.0,0.0821447,2.85
1,28306.0,0.2327337,2.85
2,37941.0,0.1736317,2.85
1,31418.0,0.2096811,2.85
1,24250.0,0.2889151,3.21
2,30554.0,0.2293052,3.21
1,30159.0,0.2323084,3.21
2,70227.0,0.0774442,2.63
1,71705.0,0.0758479,2.63
1,5536.0,1.3440007,3.26
2,8199.0,0.8726073,3.54
1,8199.0,0.8726073,3.54
1,90852.0,0.0880527,3.36
2,43750.0,0.1828517,3.36
1,50357.0,0.158861,3.36
1,25198.0,0.3639301,3.94
1,25000.0,0.3668125,3.94
1,15967.0,0.3746455,2.71
1,2500.0,1.6949865,2.04
1,15841.0,0.663586,4.74
1,16154.0,0.6507284,4.74
2,23295.0,0.2727658,2.81
1,22614.0,0.2809798,2.81
1,53508.0,0.1616945,3.76
2,8917.0,0.970276,3.76
1,9333.0,0.9270279,3.76
2,48083.0,0.1109164,2.35
1,48750.0,0.1093988,2.35
1,37594.0,0.2114364,3.25
1,28924.0,0.2748147,3.25
1,12141.0,0.8350895,4.41
1,12447.0,0.8145595,4.41
1,32102.0,0.2464413,3.37
1,13886.0,0.6289223,4.1
1,13886.0,0.6289223,4.1
1,11875.0,0.605546,3.18
1,58804.0,0.1222852,3.18
1,45089.0,0.1594814,3.18
2,32540.0,0.2209852,3.18
1,34113.0,0.2107953,3.18
1,21111.0,0.3318352,2.99
1,55134.0,0.1270608,2.99
2,94318.0,0.074274,2.99
1,52266.0,0.1340331,2.99
1,32500.0,0.2214219,3.06
2,70016.0,0.1027795,3.06
1,52563.0,0.1369064,3.06
1,17258.0,0.441622,3.51
1,15743.0,0.4841207,3.51
1,19162.0,0.397741,3.51
2,13044.0,0.5842926,3.51
1,17202.0,0.4430597,3.51
1,14904.0,0.4661633,2.96
1,14904.0,0.4661633,2.96
1,14545.0,0.615474,3.66
1,53295.0,0.167972,3.66
1,15625.0,0.5729325,3.66
2,53594.0,0.1162695,2.67
1,53594.0,0.1162695,2.67
1,70208.0,0.0892059,2.67
1,36801.0,0.1701847,2.67
2,78250.0,0.0800379,2.67
1,46563.0,0.1345052,2.67
1,59444.0,0.1275693,3.23
1,51316.0,0.1477751,3.23
1,36326.0,0.2087549,3.23
2,75833.0,0.0999991,3.23
1,43322.0,0.1750434,3.23
1,15962.0,0.5791449,4.02
2,45865.0,0.2015548,4.02
1,26099.0,0.3542017,4.02
2,108464.0,0.0670249,2.93
1,108821.0,0.066805,2.93
2,51635.0,0.121033,2.61
1,51635.0,0.121033,2.61
1,45688.0,0.1458291,2.78
1,31574.0,0.2238876,2.97
1,29219.0,0.2419326,2.97
1,48229.0,0.1465721,2.97
2,65469.0,0.1079752,2.97
1,99583.0,0.0709863,2.97
1,60982.0,0.1159199,2.97
1,14716.0,0.506835,3.34
1,30417.0,0.245211,3.34
1,12679.0,0.5882628,3.34
1,21810.0,0.34198,3.34
1,20893.0,0.3569896,3.34
2,31672.0,0.2354946,3.34
1,5354.0,1.3930864,3.34
1,23604.0,0.3159882,3.34
2,10750.0,0.6867764,3.55
1,6685.0,1.1043899,3.55
1,46339.0,0.1582898,3.05
1,33346.0,0.2199661,3.05
2,45608.0,0.1608268,3.05
1,39000.0,0.1880767,3.05
2,26250.0,0.2521735,2.94
1,20313.0,0.3258777,2.94
1,24271.0,0.2598685,2.61
1,24271.0,0.2598685,2.61
1,42308.0,0.2193488,4.01
1,13452.0,0.6898758,4.01
1,21946.0,0.4228657,4.01
2,21250.0,0.4367158,4.01
1,22232.0,0.4174258,4.01
2,45313.0,0.0988501,2.07
1,45313.0,0.0988501,2.07
1,77672.0,0.106319,3.61
1,30985.0,0.2665164,3.61
2,35391.0,0.2333365,3.61
1,31338.0,0.2635143,3.61
2,69400.0,0.1089588,3.15
1,73011.0,0.1035699,3.15
1,27155.0,0.2866959,3.25
1,22289.0,0.3492856,3.25
2,103077.0,0.0755283,3.25
1,32019.0,0.243144,3.25
1,58026.0,0.1015483,2.64
1,18190.0,0.3239386,2.64
2,29632.0,0.198854,2.64
1,23468.0,0.2510841,2.64
1,94236.0,0.0888507,3.58
2,70464.0,0.1188257,3.58
1,70911.0,0.1180766,3.58
1,13077.0,0.5273269,2.85
1,19632.0,0.3512558,2.85
2,58352.0,0.1181768,2.85
1,42151.0,0.1635988,2.85
1,33565.0,0.2647843,3.86
1,30271.0,0.2935974,3.86
1,21763.0,0.408376,3.86
2,34709.0,0.2560571,3.86
1,42679.0,0.2082403,3.86
1,37153.0,0.2392131,3.86
1,28642.0,0.3102956,3.86
1,46395.0,0.1681495,3.47
1,23234.0,0.3357707,3.47
2,55446.0,0.1407008,3.47
1,30912.0,0.2523712,3.47
2,60208.0,0.1334158,3.54
1,43750.0,0.1836045,3.54
2,42875.0,0.1432348,2.66
1,43188.0,0.1421968,2.66
2,14688.0,0.4638555,3.02
1,83333.0,0.0817576,3.02
2,16250.0,0.347672,2.52
1,19722.0,0.2864654,2.52
1,66722.0,0.119845,3.47
2,78095.0,0.1184371,4.15
1,16080.0,0.5752081,4.15
2,46000.0,0.1474131,2.96
1,46000.0,0.1474131,2.96
1,112788.0,0.0575179,2.81
1,24120.0,0.2689604,2.81
1,26291.0,0.2467508,2.81
2,69250.0,0.0936798,2.81
1,35348.0,0.1835273,2.81
2,53214.0,0.1444801,3.36
1,53214.0,0.1444801,3.36
1,30556.0,0.2603098,3.41
1,36058.0,0.2205898,3.41
1,35579.0,0.2235596,3.41
2,37604.0,0.2115207,3.41
1,35841.0,0.2219253,3.41
1,16210.0,0.6092725,4.69
2,8516.0,1.1597356,4.69
1,15444.0,0.6394916,4.69
2,18413.0,0.305499,2.55
1,18413.0,0.305499,2.55
1,42097.0,0.1568798,2.87
1,23514.0,0.2808612,2.87
2,37019.0,0.1783995,2.87
1,48359.0,0.1365655,2.87
1,32262.0,0.2047043,2.87
1,15234.0,0.4975417,3.58
1,21635.0,0.3503374,3.58
1,20451.0,0.37062,3.58
2,15625.0,0.4850912,3.58
1,24766.0,0.3060466,3.58
1,20000.0,0.3789775,3.58
2,33203.0,0.2187313,3.22
1,12800.0,0.5673856,3.22
2,43355.0,0.1726983,3.2
1,43355.0,0.1726983,3.2
1,95300.0,0.0869102,3.64
1,16354.0,0.5064536,3.64
1,32245.0,0.2568629,3.64
2,41406.0,0.2000324,3.64
1,37934.0,0.2183409,3.64
2,47632.0,0.110808,2.24
1,29545.0,0.178643,2.24
1,11091.0,0.6239269,3.09
2,82568.0,0.0838094,3.09
1,15909.0,0.4349722,3.09
1,44861.0,0.1408139,2.65
1,32222.0,0.1960478,2.65
2,93214.0,0.0677693,2.65
1,81111.0,0.0778816,2.65
2,32847.0,0.1607332,2.61
1,32847.0,0.1607332,2.61
1,15625.0,0.5984918,4.72
1,38468.0,0.1864404,3.07
2,48750.0,0.1471178,3.07
1,38911.0,0.1843178,3.07
1,31728.0,0.295067,3.84
2,36500.0,0.25649,3.84
1,35268.0,0.2654499,3.84
1,26102.0,0.2127097,2.57
2,30371.0,0.1828109,2.57
1,28319.0,0.1960574,2.57
2,40625.0,0.1857417,3.53
1,9565.0,0.7888924,3.53
2,24605.0,0.3561028,3.74
1,48750.0,0.1797315,3.74
1,16824.0,0.3999175,3.18
1,17213.0,0.3908797,3.18
1,14769.0,0.4840196,3.28
1,16852.0,0.4241921,3.28
1,30625.0,0.2334199,3.28
2,33980.0,0.2103733,3.28
1,27479.0,0.2601436,3.28
2,9597.0,0.6579062,3.09
1,9597.0,0.6579062,3.09
1,30363.0,0.3046536,3.81
1,30363.0,0.3046536,3.81
2,56429.0,0.1104754,2.6
1,56143.0,0.1110382,2.6
1,38768.0,0.2457439,4.01
1,28387.0,0.3356114,4.01
1,34609.0,0.2752752,4.01
2,43304.0,0.2200028,4.01
1,34922.0,0.272808,4.01
1,81364.0,0.0862509,2.99
1,21921.0,0.3201366,2.99
1,22740.0,0.3086066,2.99
2,55566.0,0.1262951,2.99
1,9290.0,0.7554052,2.99
1,38639.0,0.1816226,2.99
2,48083.0,0.154499,3.13
1,95259.0,0.077985,3.13
1,17300.0,0.5523732,4.1
2,59911.0,0.1595042,4.1
1,49280.0,0.1939135,4.1
2,79375.0,0.0727145,2.37
1,79154.0,0.0729175,2.37
1,63397.0,0.1346883,3.6
2,39423.0,0.2165953,3.6
1,49107.0,0.1738822,3.6
1,32500.0,0.213258,3.01
2,13681.0,0.5066066,3.01
1,12250.0,0.5657865,3.01
2,22417.0,0.3562954,3.56
1,14653.0,0.5450811,3.56
1,6250.0,1.1707007,3.29
1,22186.0,0.3297971,3.29
1,21677.0,0.3375411,3.29
1,20783.0,0.3520608,3.29
1,16985.0,0.4307848,3.29
2,48750.0,0.1500898,3.29
1,19219.0,0.3807107,3.29
1,16713.0,0.4377957,3.29
1,23292.0,0.314137,3.29
1,18406.0,0.3568779,2.95
2,32303.0,0.2033462,2.95
1,31447.0,0.2088814,2.95
1,10708.0,0.766051,3.77
1,10708.0,0.766051,3.77
2,15893.0,0.4222751,2.82
1,15491.0,0.4332334,2.82
1,20850.0,0.353852,3.16
2,49917.0,0.1478016,3.16
1,23060.0,0.3199399,3.16
1,57130.0,0.1188177,3.24
1,21875.0,0.310311,3.24
1,21925.0,0.3096034,3.24
1,93287.0,0.0727653,3.24
2,37900.0,0.1791043,3.24
1,24766.0,0.2740876,3.24
1,32115.0,0.2113671,3.24
1,20160.0,0.3290917,3.02
2,17117.0,0.3875964,3.02
1,17157.0,0.3866928,3.02
2,56912.0,0.1105195,2.64
1,56618.0,0.1110934,2.64
1,56696.0,0.1436194,3.45
2,73125.0,0.1113524,3.45
1,56295.0,0.1446425,3.45
1,24758.0,0.3225579,3.55
2,22250.0,0.3589163,3.55
1,23351.0,0.3419934,3.55
1,16875.0,0.4874734,3.55
1,40263.0,0.2043095,3.55
1,28172.0,0.2919961,3.55
2,37938.0,0.2168304,3.55
1,33399.0,0.2462982,3.55
1,13696.0,0.6668102,4.26
1,13261.0,0.6886836,4.26
1,56944.0,0.1388562,3.36
1,73007.0,0.108305,3.36
1,29509.0,0.267953,3.36
2,46099.0,0.1715227,3.36
1,80163.0,0.0986369,3.36
1,41156.0,0.1921233,3.36
1,23516.0,0.2903719,2.98
2,35563.0,0.1920082,2.98
1,37273.0,0.1831993,2.98
1,35121.0,0.1944246,2.98
1,19688.0,0.3340783,2.81
2,41629.0,0.1579988,2.81
1,41674.0,0.1578282,2.81
1,81458.0,0.0841406,2.88
2,78722.0,0.0864871,2.84
1,78722.0,0.0864871,2.84
1,22917.0,0.3598817,3.79
1,22917.0,0.3598817,3.79
2,66912.0,0.1308841,3.67
1,66250.0,0.132192,3.67
1,12417.0,0.4711561,2.66
2,21241.0,0.275427,2.66
1,9458.0,0.6185605,2.66
1,20000.0,0.2925172,2.66
1,55167.0,0.1541454,3.74
1,19922.0,0.4268518,3.74
1,25022.0,0.3398506,3.74
2,43682.0,0.1946738,3.74
1,24861.0,0.3420515,3.74
1,26899.0,0.316136,3.74
1,34861.0,0.1658797,2.59
2,42757.0,0.1352464,2.59
1,36908.0,0.1566796,2.59
1,70458.0,0.1050104,3.21
1,60446.0,0.1224039,3.21
2,62396.0,0.1185785,3.21
1,61375.0,0.1205511,3.21
1,9259.0,1.0473687,4.49
1,9259.0,1.0473687,4.49
1,48235.0,0.1804104,3.67
2,35924.0,0.2422363,3.67
1,36467.0,0.2386294,3.67
1,33851.0,0.1999273,2.85
2,35887.0,0.1885847,2.85
1,33446.0,0.2023482,2.85
1,6474.0,0.987815,2.74
1,20197.0,0.3166368,2.74
1,17051.0,0.375058,2.74
2,41250.0,0.1550331,2.74
1,13958.0,0.4581684,2.74
1,20987.0,0.3047179,2.74
1,58281.0,0.1463245,3.69
1,22500.0,0.3790196,3.69
1,20449.0,0.4170346,3.69
2,37906.0,0.224976,3.69
1,24375.0,0.3498642,3.69
1,23789.0,0.3584825,3.69
1,59386.0,0.1057514,2.68
1,60844.0,0.1032173,2.68
1,40679.0,0.1543832,2.68
2,84523.0,0.0743011,2.68
1,24688.0,0.2543808,2.68
1,62246.0,0.1008925,2.68
2,25069.0,0.2700503,2.95
1,12656.0,0.5349155,2.95
1,24980.0,0.2710124,2.95
1,35525.0,0.2610845,3.96
1,23161.0,0.4004588,3.96
1,24959.0,0.3716105,3.96
1,16944.0,0.4502362,3.46
1,22361.0,0.3411655,3.46
1,16368.0,0.4660803,3.46
2,19620.0,0.3888278,3.46
1,18098.0,0.4215273,3.46
1,15000.0,0.5603832,3.81
1,15000.0,0.5603832,3.81
1,19338.0,0.480633,4.09
1,18636.0,0.498738,4.09
1,34306.0,0.2191056,3.22
1,11902.0,0.6315441,3.22
1,23785.0,0.3160243,3.22
2,38799.0,0.1937328,3.22
1,50750.0,0.1481111,3.22
1,25884.0,0.2903971,3.22
1,20417.0,0.3899797,3.63
2,28000.0,0.2843648,3.63
1,23750.0,0.3352512,3.63
2,14813.0,0.4821191,3.31
1,28384.0,0.2516076,3.31
2,78026.0,0.08539,2.78
1,78026.0,0.08539,2.78
2,93262.0,0.0705222,2.72
1,93262.0,0.0705222,2.72
2,94063.0,0.0597232,2.35
1,94063.0,0.0597232,2.35
1,9243.0,0.9724459,3.89
1,16250.0,0.5531272,3.89
1,20230.0,0.4443063,3.89
2,39135.0,0.2296746,3.89
1,21316.0,0.42167,3.89
1,59375.0,0.1088707,2.81
1,41702.0,0.1550093,2.81
2,39464.0,0.1637999,2.81
1,40667.0,0.1589544,2.81
2,61607.0,0.1434988,3.62
1,65909.0,0.1341324,3.62
1,25192.0,0.3821421,4.06
1,30332.0,0.3173851,4.06
1,84583.0,0.0843693,3.02
2,54559.0,0.130798,3.02
1,59293.0,0.120355,3.02
2,30982.0,0.2144529,2.94
1,30982.0,0.2144529,2.94
2,21852.0,0.3271389,2.98
1,21852.0,0.3271389,2.98
1,27396.0,0.2470565,3.09
1,41550.0,0.1628968,3.09
1,25167.0,0.2689379,3.09
2,22042.0,0.3070666,3.09
1,31000.0,0.2183342,3.09
1,11767.0,0.574525,3.23
1,11767.0,0.574525,3.23
2,117167.0,0.042017,2.24
1,115583.0,0.0425928,2.24
1,32036.0,0.2455648,3.49
1,33177.0,0.2371195,3.49
1,36944.0,0.2129416,3.49
2,45156.0,0.1742164,3.49
1,26544.0,0.2963726,3.49
1,32326.0,0.2433618,3.49
1,13611.0,0.5554707,3.29
1,15104.0,0.5005636,3.29
2,57647.0,0.147562,3.65
1,29250.0,0.2908207,3.65
1,37473.0,0.2083153,3.32
1,22273.0,0.3504781,3.32
2,53750.0,0.1452316,3.32
1,36726.0,0.2125524,3.32
1,26250.0,0.2566485,3.04
2,52949.0,0.1272361,3.04
1,41304.0,0.1631083,3.04
1,16382.0,0.5084348,3.72
1,16382.0,0.5084348,3.72
1,45156.0,0.1392284,2.65
1,26699.0,0.235477,2.65
2,70125.0,0.0896542,2.65
1,44545.0,0.1411382,2.65
1,54271.0,0.1238669,2.9
1,35506.0,0.1893308,2.9
1,41500.0,0.1619851,2.9
2,65592.0,0.1024878,2.9
1,44593.0,0.1507497,2.9
1,11625.0,0.4554752,2.38
2,42039.0,0.1259521,2.38
1,41445.0,0.1277572,2.38
2,42308.0,0.1770424,3.3
1,22244.0,0.336734,3.3
2,4205.0,1.3070725,2.3
1,4205.0,1.3070725,2.3
1,5250.0,0.9712125,2.35
2,15969.0,0.3450243,2.34
1,15969.0,0.3450243,2.34
1,22153.0,0.4194301,4.0
1,29619.0,0.3137053,4.0
1,24527.0,0.378833,4.0
2,35581.0,0.2611404,4.0
1,26126.0,0.3556471,4.0
1,11583.0,0.7816683,4.03
1,11583.0,0.7816683,4.03
1,22853.0,0.3388135,3.34
2,34830.0,0.2223056,3.34
1,23071.0,0.335612,3.34
1,18588.0,0.4501191,3.83
2,19322.0,0.4330201,3.83
1,46688.0,0.179207,3.83
1,19599.0,0.4269001,3.83
1,107381.0,0.0809612,3.9
2,28242.0,0.2001493,2.65
1,27042.0,0.209031,2.65
1,41385.0,0.1511279,2.91
2,47344.0,0.132106,2.91
1,43672.0,0.1432137,2.91
1,18871.0,0.3651266,3.04
2,50250.0,0.1371205,3.04
1,19315.0,0.3567333,3.04
1,26071.0,0.2748297,3.13
1,25670.0,0.279123,3.13
2,23533.0,0.3044697,3.13
1,24154.0,0.2966418,3.13
2,8750.0,0.6335497,2.89
1,8750.0,0.6335497,2.89
1,39018.0,0.1472245,2.69
1,11204.0,0.6322354,3.44
2,33125.0,0.2138435,3.44
1,17039.0,0.4157266,3.44
2,39050.0,0.215847,3.71
1,39171.0,0.2151803,3.71
1,60536.0,0.1179268,3.14
1,34583.0,0.2064257,3.14
1,23504.0,0.3037278,3.14
2,35472.0,0.2012522,3.14
1,9966.0,0.7163173,3.14
1,27899.0,0.2558808,3.14
1,34038.0,0.2260976,3.25
1,48696.0,0.1580399,3.25
1,38491.0,0.1999405,3.25
2,52679.0,0.1460907,3.25
1,45667.0,0.1685224,3.25
1,46179.0,0.1666539,3.25
2,51875.0,0.1263455,2.71
1,46250.0,0.1417118,2.71
2,51719.0,0.1189571,2.57
1,51719.0,0.1189571,2.57
1,39635.0,0.1749128,2.85
1,16587.0,0.417958,2.85
1,24402.0,0.2841025,2.85
2,46836.0,0.1480201,2.85
1,42500.0,0.1631216,2.85
1,37212.0,0.2000186,3.47
2,82717.0,0.0899826,3.47
1,59375.0,0.1253574,3.47
1,7132.0,0.9218627,2.72
1,55301.0,0.1188898,2.72
2,54028.0,0.1216911,2.72
1,46667.0,0.140886,2.72
1,55000.0,0.1195404,2.72
1,3849.0,1.6891366,2.95
2,25254.0,0.2574438,2.95
1,23333.0,0.2786391,2.95
1,25361.0,0.2031362,2.52
1,11621.0,0.5679594,2.95
1,24559.0,0.268751,2.95
1,8365.0,0.7890324,2.95
2,17191.0,0.3839367,2.95
1,23852.0,0.2767171,2.95
1,17552.0,0.3760401,2.95
1,36506.0,0.2121871,3.29
1,28659.0,0.2702852,3.29
2,46763.0,0.165646,3.29
1,16611.0,0.4663237,3.29
1,36859.0,0.210155,3.29
1,53681.0,0.1311028,3.01
1,49542.0,0.1420558,3.01
1,26791.0,0.2626901,3.01
2,42073.0,0.1672743,3.01
1,12500.0,0.5630185,3.01
1,42073.0,0.1672743,3.01
1,49792.0,0.1395257,3.16
1,16574.0,0.4191663,3.16
1,21707.0,0.3200471,3.16
2,54145.0,0.1283085,3.16
1,31369.0,0.221469,3.16
2,16516.0,0.4313599,2.97
1,16516.0,0.4313599,2.97
1,23750.0,0.3903773,4.12
2,14643.0,0.6331667,4.12
1,21891.0,0.4235284,4.12
1,12014.0,0.7813942,4.06
1,27047.0,0.3470873,4.06
1,30540.0,0.3073893,4.06
2,31652.0,0.2965901,4.06
1,16354.0,0.574029,4.06
1,30014.0,0.3127764,4.06
1,19342.0,0.4650294,4.32
1,19342.0,0.4650294,4.32
1,14798.0,0.4924216,3.25
1,27156.0,0.2683331,3.25
1,25122.0,0.2900587,3.25
2,40234.0,0.1811119,3.25
1,15694.0,0.4643083,3.25
1,26825.0,0.2716442,3.25
1,39063.0,0.1928423,3.41
1,27344.0,0.27549,3.41
2,22045.0,0.3417101,3.41
1,26307.0,0.2863496,3.41
2,6976.0,1.0622381,3.08
1,7097.0,1.0441275,3.08
2,29032.0,0.2408994,3.22
1,29113.0,0.2402292,3.22
2,31699.0,0.2138565,3.0
1,33125.0,0.2046502,3.0
2,30278.0,0.2718451,3.66
1,31806.0,0.2587853,3.66
2,66083.0,0.1021247,2.79
1,61204.0,0.1102658,2.79
1,42417.0,0.1804706,3.38
2,24550.0,0.3118136,3.38
1,24650.0,0.3105486,3.38
1,10658.0,0.723805,3.44
2,41979.0,0.183766,3.44
1,14551.0,0.5301569,3.44
1,41576.0,0.1945858,3.5
1,30526.0,0.2650232,3.5
1,26863.0,0.3011614,3.5
2,38625.0,0.2094524,3.5
1,68390.0,0.1182936,3.5
1,30383.0,0.2662706,3.5
1,83882.0,0.0758783,2.83
1,32159.0,0.1979172,2.83
2,40363.0,0.1576895,2.83
1,41895.0,0.1519231,2.83
1,12188.0,0.5961864,3.15
1,19053.0,0.381374,3.15
2,59808.0,0.1214941,3.15
1,19735.0,0.3681945,3.15
1,50357.0,0.1340469,2.98
1,25500.0,0.2647137,2.98
2,43695.0,0.1544845,2.98
1,42668.0,0.1582029,2.98
2,82917.0,0.0888882,2.97
1,82917.0,0.0888882,2.97
1,13967.0,0.5466085,3.41
2,40581.0,0.1881295,3.41
1,14859.0,0.5137951,3.41
1,57083.0,0.1350486,3.37
1,50000.0,0.137472,3.07
2,38242.0,0.1797395,3.07
1,38781.0,0.1772414,3.07
2,36458.0,0.2188708,3.37
1,32357.0,0.246611,3.37
1,45521.0,0.1814325,3.52
